ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
RDDT,1713445,2025-11-10,0,3370.0,204.53,689266.1,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,2100.0,205.7,431970.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,1411.0,206.54,291427.94,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,824.0,202.5,166860.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-14,0,400.0,190.7,76280.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,400.0,191.53,76612.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,3505.0,193.17,677060.85,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,1545.0,194.0,299730.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,2160.0,195.01,421221.6,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,4157.0,196.16,815437.12,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,3400.0,197.04,669936.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,400.0,187.97,75188.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,400.0,186.82,74728.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,200.0,184.89,36978.0,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-14,0,1433.0,197.75,283375.75,1,1,0,CEO & President,I,0001827011-25-000014,186.40499877929688,0.06220327403575471
RDDT,1713445,2025-11-24,0,6925.0,193.29,1338533.25,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,10429.0,192.35,2006018.15,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,6995.0,195.18,1365284.1,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,11393.0,195.16,2223457.88,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,900.0,186.26,167634.0,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,100.0,186.48,18648.0,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,200.0,188.05,37610.0,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,500.0,189.03,94515.0,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,1200.0,190.37,228444.0,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,8906.0,191.27,1703450.62,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,6901.0,194.31,1340933.31,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,10884.0,193.28,2103659.52,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,16962.0,192.31,3261962.22,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,12585.0,191.21,2406377.85,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,2202.0,190.37,419194.74,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,800.0,188.96,151168.0,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,300.0,187.91,56373.0,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,200.0,186.48,37296.0,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,1200.0,186.24,223488.0,1,0,0,Chief Operating Officer,D,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,4812.0,194.36,935260.3200000001,1,0,0,Chief Operating Officer,I,0001663651-25-000006,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,400.0,189.06,75624.0,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,700.0,186.35,130445.0,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,4275.0,195.15,834266.25,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,2486.0,194.35,483154.1,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,695.0,190.26,132230.69999999998,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,4052.0,193.35,783454.2,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,6283.0,192.36,1208597.8800000001,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,5109.0,191.32,977453.88,1,0,0,Chief Technology Officer,D,0001924253-25-000009,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,200.0,186.46,37292.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,100.0,187.63,18763.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,100.0,188.91,18891.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,460.0,195.45,89907.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,1900.0,192.49,365731.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,800.0,193.38,154704.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,1367.0,194.67,266113.88999999996,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,1500.0,191.29,286935.0,1,0,0,Chief Legal Officer,D,0001713445-25-000238,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-24,0,3215.0,186.44,599404.6,1,0,0,Chief Accounting Officer,D,0001713445-25-000237,186.60000610351562,0.19072880586159902
RDDT,1713445,2025-11-28,0,4569.0,217.21,992432.49,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,600.0,211.22,126732.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,100.0,217.89,21789.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,400.0,209.56,83824.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,710.0,208.97,148368.7,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,1000.0,208.0,208000.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,400.0,212.62,85048.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,1000.0,214.0,214000.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,1800.0,215.31,387558.0,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-11-28,0,7421.0,216.36,1605607.56,1,1,0,CEO & President,I,0001827011-25-000016,209.14999389648438,0.10375334850725046
RDDT,1713445,2025-12-08,0,600.0,230.23,138138.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,200.0,226.47,45294.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,300.0,227.3,68190.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,300.0,228.62,68586.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,1789.0,237.26,424458.13999999996,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,2300.0,231.47,532381.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,1300.0,232.25,301925.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,1300.0,233.38,303394.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,1700.0,234.33,398361.0,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,1041.0,235.27,244916.07,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-08,0,3170.0,236.65,750180.5,1,0,0,Chief Technology Officer,D,0001713445-25-000239,230.0,-0.013782600734544837
RDDT,1713445,2025-12-09,0,5187.0,230.8,1197159.6,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-09,0,943.0,232.71,219445.53,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-09,0,1507.0,233.56,351974.92,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-09,0,930.0,235.07,218615.1,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-09,0,2401.0,236.01,566660.01,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-09,0,281.0,236.99,66594.19,1,0,0,Chief Accounting Officer,D,0001924279-25-000006,230.85000610351562,0.008533684940947132
RDDT,1713445,2025-12-15,0,670.0,215.62,144465.4,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,200.0,214.62,42924.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,1800.0,216.9,390420.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,200.0,225.53,45106.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,1320.0,224.62,296498.4,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,2612.0,223.99,585061.88,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,2000.0,222.72,445440.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,1600.0,221.86,354976.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,800.0,220.51,176408.0,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,1011.0,219.8,222217.80000000002,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,2419.0,218.48,528503.12,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-15,0,3368.0,217.65,733045.2000000001,1,1,0,CEO & President,I,0001827011-25-000018,222.0449981689453,0.016775906389395065
RDDT,1713445,2025-12-16,0,9804.0,223.93,2195409.72,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,4153.0,222.92,925786.7599999999,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,9270.0,222.0,2057940.0,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,4675.0,220.91,1032754.25,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,23040.0,219.97,5068108.8,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,2600.0,219.0,569400.0,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,1063.0,217.89,231617.06999999998,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-16,0,400.0,216.43,86572.0,1,0,0,Chief Legal Officer,D,0001924278-25-000006,215.26400756835938,0.048898029153484
RDDT,1713445,2025-12-18,0,18750.0,240.0,4500000.0,1,0,0,Chief Legal Officer,D,0001924278-25-000006,232.82000732421875,0.01331496755950875
RDDT,1713445,2025-12-19,0,5207.0,235.57,1226612.99,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,3609.0,236.66,854105.94,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,1253.0,238.57,298928.20999999996,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,6900.0,234.62,1618878.0,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,18359.0,233.34,4283889.0600000005,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,2642.0,232.8,615057.6,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,400.0,231.62,92648.0,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-19,0,797.0,237.68,189430.96,1,0,0,Chief Operating Officer,D,0001663651-25-000008,235.85000610351562,-0.015306340966415397
RDDT,1713445,2025-12-22,0,500.0,239.03,119515.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,3616.0,233.44,844119.04,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,900.0,234.27,210843.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,400.0,235.16,94064.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,1137.0,236.96,269423.52,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,200.0,237.82,47564.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,2000.0,231.49,462980.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,100.0,240.1,24010.0,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDDT,1713445,2025-12-22,0,5147.0,232.53,1196831.91,1,0,0,Chief Technology Officer,D,0001924253-25-000012,235.9499969482422,-0.015977979746649128
RDGL,1449349,2025-11-20,1,100000.0,0.06,6000.0,1,1,0,CEO AND PRESIDENT,D,0001486806-25-000004,0.0551999993622303,0.3079710347878005
RDGL,1449349,2025-12-02,1,100000.0,0.07,7000.000000000001,1,1,0,CEO AND PRESIDENT,D,0001486806-25-000006,0.0722000002861023,-0.016620470315318474
RDN,890926,2025-10-28,0,20000.0,33.24,664800.0,1,1,0,Chief Executive Officer,D,0000890926-25-000012,33.15906938975076,0.020359221012274692
RDN,890926,2025-12-02,0,13957.0,35.6,496869.2,1,0,0,"Sr EVP, Chief Digital Officer",D,0000890926-25-000014,35.869998931884766,-0.001115057207167207
RDNT,790526,2025-11-17,0,25000.0,76.06,1901500.0,1,0,0,"EVP of Fin Planning, CAO",D,0001683168-25-008574,75.3499984741211,0.10046449698899636
RDNT,790526,2025-11-18,0,9920.0,80.0,793600.0,1,0,0,"EVP of Fin Planning, CAO",D,0001683168-25-008574,76.69999694824219,0.08513698394405296
RDNT,790526,2025-11-19,0,15080.0,80.05,1207154.0,1,0,0,"EVP of Fin Planning, CAO",D,0001683168-25-008574,78.7699966430664,0.044179300561642404
RDNT,790526,2025-12-05,0,31790.0,77.99,2479302.0999999996,1,0,0,Pres & COO-Eastern Operations,D,0001683168-25-009020,81.08000183105469,-0.18870254941086737
RDNT,790526,2025-12-05,0,11598.0,79.06,916937.88,1,0,0,Pres & COO-Eastern Operations,D,0001683168-25-009020,81.08000183105469,-0.18870254941086737
RDNT,790526,2025-12-05,0,1700.0,79.77,135609.0,1,0,0,Pres & COO-Eastern Operations,D,0001683168-25-009020,81.08000183105469,-0.18870254941086737
RDVT,1720116,2025-11-10,0,4183.0,58.03,242739.49,1,0,0,Chief Information Officer,D,0001193125-25-280650,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,488.0,58.81,28699.280000000002,1,0,0,Chief Information Officer,D,0001193125-25-280650,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,733.0,58.81,43107.73,1,1,0,Chief Executive Officer,D,0001193125-25-280647,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,6273.0,58.03,364022.19,1,1,0,Chief Executive Officer,D,0001193125-25-280647,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,732.0,58.81,43048.92,1,0,0,Chief Financial Officer,D,0001193125-25-280644,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,6274.0,58.03,364080.22000000003,1,0,0,Chief Financial Officer,D,0001193125-25-280644,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,6273.0,58.03,364022.19,1,0,0,President,D,0001193125-25-280642,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-10,0,733.0,58.81,43107.73,1,0,0,President,D,0001193125-25-280642,58.400001525878906,-0.08082193659894926
RDVT,1720116,2025-11-11,0,1456.0,57.81,84171.36,1,0,0,Chief Information Officer,D,0001193125-25-280650,57.380001068115234,-0.0646567241218036
RDVT,1720116,2025-11-11,0,2184.0,57.81,126257.04000000001,1,1,0,Chief Executive Officer,D,0001193125-25-280647,57.380001068115234,-0.0646567241218036
RDVT,1720116,2025-11-11,0,2184.0,57.81,126257.04000000001,1,0,0,Chief Financial Officer,D,0001193125-25-280644,57.380001068115234,-0.0646567241218036
RDVT,1720116,2025-11-11,0,2184.0,57.81,126257.04000000001,1,0,0,President,D,0001193125-25-280642,57.380001068115234,-0.0646567241218036
RDVT,1720116,2025-11-12,0,431.0,58.1,25041.100000000002,1,0,0,Chief Information Officer,D,0001193125-25-280650,58.099998474121094,-0.09586918831512893
RDVT,1720116,2025-11-12,0,2302.0,57.8,133055.6,1,0,0,Chief Information Officer,D,0001193125-25-280650,58.099998474121094,-0.09586918831512893
RDVT,1720116,2025-11-12,0,660.0,58.1,38346.0,1,1,0,Chief Executive Officer,D,0001193125-25-280647,58.099998474121094,-0.09586918831512893
RDVT,1720116,2025-11-12,0,3439.0,57.8,198774.19999999998,1,1,0,Chief Executive Officer,D,0001193125-25-280647,58.099998474121094,-0.09586918831512893
